id,name,description,imageUrl,keywordDescriptions
343,Lace-trimmed Camisole Top,Black,https://image.hm.com/assets/hm/2e/c6/2ec6f493c4ff18a73b472f1506d772fc11d377e4.jpg,"a black tank top with lace trim, a black tank top with lace trim, a close up of a black lace"
344,Wide-leg Linen-blend Pants,Navy blue/patterned,https://image.hm.com/assets/hm/cb/bb/cbbbb960cbd47149c0186a480dd899999aa15564.jpg,"a pair of pants with a pattern, a pair of pants with a pattern, a close up of a fabric, a close up of a fabric"
345,Block-heeled Sandals,Gold-colored,https://image.hm.com/assets/hm/8a/1a/8a1a863a1ea60ec1f66b31f9de5d0175b9bf11ba.jpg,a close up of a shoe
346,Linen T-shirt,White/black striped,https://image.hm.com/assets/hm/2a/20/2a20a6e1d2608f6755f2554413eeb67ea3335a2a.jpg,"a black and white striped shirt, a black and white striped shirt, a close up of a black and white striped shirt, a close up of a shirt, a close up of a black and white striped shirt"
347,Shoulder Bag,Brown,https://image.hm.com/assets/hm/10/c0/10c0b6901e804b2075466bbf1b3e72e7debd84d0.jpg,"a brown purse with a handle, a brown purse with a gold buckle, a close up of a brown leather strap, a brown purse with a gold clasp, a brown purse with a handle, a close up of a gold and silver object, a brown purse with a strap"
348,Tiered-skirt Smocked Dress,Light beige,https://image.hm.com/assets/hm/25/27/25274edfa74a15cd6f7697e6d264732c00e5b7a0.jpg,"a white dress on a white wall, a white dress on a white wall, a white cloth underpants, a white cloth undercloth on a white background, a close up of a white shirt, a white dress with ruffles"
349,Linen-blend Midi Dress,Black/white striped,https://image.hm.com/assets/hm/9a/79/9a791d774758e9416fba1906bfc6d54f6ddc12af.jpg,"a black and white striped dress, a black and white striped fabric, close-up of a white t-shirt"
350,DryMoveâ„¢ Medium Support Sports Bra,Orange,https://image.hm.com/assets/hm/16/b5/16b533410fead9227ed434a6b590b3d12b442db5.jpg,a close up of a tank top
351,Oversized Motif-detail T-shirt,Light beige/Cafe de Pompeii,https://image.hm.com/assets/hm/33/01/3301e3878d68b32697be32dc4dd01c00a42466d3.jpg,"a white shirt with a logo on it, a white shirt with a logo on it, a close up of a logo, a close up of a logo, a close up of a white shirt, a close-up of a tomato, a close-up of a sign, a close up of a white cloth"
352,Picot-trimmed Jersey Dress,Cream/roses,https://image.hm.com/assets/hm/71/fa/71fa37845cc7b5fae1c0dad8139c5f8c6a660e30.jpg,a white dress with red flowers on it
353,Linen-blend Joggers,Khaki green,https://image.hm.com/assets/hm/78/08/780896fe7f8a92c8a59a956474b873e746dcf21a.jpg,"a pair of pants on a wall, a pair of pants on a wall, a close up of a pair of pants, a close up of a pair of pants"
354,Espadrille Sandals,Beige,https://image.hm.com/assets/hm/95/fe/95feb440e5422fad6aef10fb77a877309a184684.jpg,"a close up of a belt, a close up of a belt"
355,Microfiber Maxi Skirt,Black,https://image.hm.com/assets/hm/e1/92/e1923b96686c68f2aa6017832da29f9725df676e.jpg,"a black skirt on a white background, a black curtain with a white border, a black fabric with a white stripe, a white background with black dots, a black and white background"
356,Straw Hat,Beige,https://image.hm.com/assets/hm/9f/ce/9fce8e4e14c62e3dfc63e25ebffb0f5b59dcbabd.jpg,"a straw hat with a black band, a close up of a hat, a close up of a hat, a close up of a straw hat, a straw hat with a black band"
357,Fitted T-shirt,Dark gray,https://image.hm.com/assets/hm/46/55/46554b15cedc2392b500845a4260a8d0e76747e9.jpg,"a black shirt on a white background, a black shirt on a white background, a close up of a black fabric, a close up of a shirt, a close up of a black shirt, a close up of a shirt, a close up of a shirt"
358,Canvas Cargo Pants,Black,https://image.hm.com/assets/hm/8c/76/8c766ad113d10a2b89006fa61dad2e618b7d9288.jpg,"a pair of black pants, a pair of black pants"
359,Tiered-skirt Smocked Dress,Black,https://image.hm.com/assets/hm/b0/f9/b0f9086531a2ed120dd8488d5da82a851fd6a51c.jpg,"a black dress on a white wall, a black dress on a white wall"
360,Karl Kani oversized plush varsity hoodie with chest logo,,https://images.asos-media.com/products/karl-kani-oversized-plush-varsity-hoodie-with-chest-logo/201472009-1-cream,"a person posing for a picture, a person posing for a picture, a close up of a person's skirt"
361,I Saw It First sweetheart neckline mini skater dress in black spot print,,https://images.asos-media.com/products/i-saw-it-first-sweetheart-neckline-mini-skater-dress-in-black-spot-print/205168419-1-black,"a person in a black dress, a person in a black dress"
362,Vans graphic logo tank in black,,https://images.asos-media.com/products/vans-graphic-logo-tank-in-black/205214954-1-brown,"a close up of a jacket, a person wearing sunglasses"
363,Abercrombie & Fitch sloane wide leg pants in black,,https://images.asos-media.com/products/abercrombie-fitch-sloane-wide-leg-pants-in-black/205327473-1-black,a close up of a person's face
364,Abercrombie & Fitch 90s relaxed straight fit faux leather pants in black,,https://images.asos-media.com/products/abercrombie-fitch-90s-relaxed-straight-fit-faux-leather-pants-in-black/205347116-1-black,"a person in black leather pants and a black purse, a person wearing black leather pants and a purse, a close up of a bag"
365,ASOS DESIGN Curve cotton twill shacket with pocket in ecru,,https://images.asos-media.com/products/asos-design-curve-cotton-twill-shacket-with-pocket-in-ecru/205413105-1-ecru,a person with curly hair
366,Topshop cotton casual shirt in stone,,https://images.asos-media.com/products/topshop-cotton-casual-shirt-in-stone/205436904-1-stone,"a person with curly hair wearing a brown shirt and white pants, a person with curly hair wearing a brown shirt and white pants, a person with curly hair, a person wearing white pants, a person with curly hair wearing a pink shirt"
367,Billabong forget me not sweatshirt in black,,https://images.asos-media.com/products/billabong-forget-me-not-sweatshirt-in-black/205476168-1-black,"a person in a black sweatshirt, a person wearing a sweatshirt, a person in a black shirt, a white flower design on a black surface, a person with long hair"
368,Billabong On Island Time ruched hike bikini bottoms in orange,,https://images.asos-media.com/products/billabong-on-island-time-ruched-hike-bikini-bottoms-in-orange/205476185-1-orange,"a person in a garment, a person wearing a garment"
369,COLLUSION ruched tie side bikini bottoms in green - part of a set,,https://images.asos-media.com/products/collusion-ruched-tie-side-bikini-bottoms-in-green-part-of-a-set/205496710-1-green,"a person wearing a green garment, a close-up of a person's stomach"
370,COLLUSION crinkle bandeau bikini top in black - part of a set,,https://images.asos-media.com/products/collusion-crinkle-bandeau-bikini-top-in-black-part-of-a-set/205496737-1-black,a close up of a person's stomach
371,COLLUSION crinkle high leg sporty bikini bottoms in black - part of a set,,https://images.asos-media.com/products/collusion-crinkle-high-leg-sporty-bikini-bottoms-in-black-part-of-a-set/205496756-1-black,"a close up of a person's stomach, a close-up of a person's neck"
372,Sixth June mini skirt in pink - part of a set,,https://images.asos-media.com/products/sixth-june-mini-skirt-in-pink-part-of-a-set/205532994-1-pink,a close-up of a person's neck
373,Sixth June mini skirt in beige - part of a set,,https://images.asos-media.com/products/sixth-june-mini-skirt-in-beige-part-of-a-set/205533019-1-beige,"a person in a skirt, a person in a skirt, a person wearing a skirt"
374,Nike One Training Dri-Fit high rise leggings in purple,,https://images.asos-media.com/products/nike-one-training-dri-fit-high-rise-leggings-in-purple/205537195-1-purple,"a person wearing tights and sneakers, a person wearing tights and sneakers, a person's legs in purple pants"
375,COLLUSION double cloth shirred tiered cami maxi sun dress in washed mink,,https://images.asos-media.com/products/collusion-double-cloth-shirred-tiered-cami-maxi-sun-dress-in-washed-mink/205606690-1-mink,"a person in a long dress, a person in a long dress, a person in a dress, a person with red hair"
376,Reclaimed Vintage tie side triangle bikini bottom in floral print,,https://images.asos-media.com/products/reclaimed-vintage-tie-side-triangle-bikini-bottom-in-floral-print/205612590-1-multi,"a person wearing a white and red floral top and shorts, a person wearing a floral top and shorts, a close up of a person's underwear, a red ribbon on a white shirt"
377,Reclaimed Vintage long line cami in floral print,,https://images.asos-media.com/products/reclaimed-vintage-long-line-cami-in-floral-print/205612727-1-multi,a close up of a person's chest
378,Miss Selfridge seamless short sleeve t-shirt in cream,,https://images.asos-media.com/products/miss-selfridge-seamless-short-sleeve-t-shirt-in-cream/205645786-1-cream,a person in a white shirt
379,Miss Selfridge seamless bralette cami top in sage,,https://images.asos-media.com/products/miss-selfridge-seamless-bralette-cami-top-in-sage/205645810-1-khaki,"a person in a grey tank top and shorts, a person in a grey top, a person wearing a grey tank top, a person wearing white shorts, a person with dark hair"
380,Miss Selfridge seamless short sleeve unitard in black,,https://images.asos-media.com/products/miss-selfridge-seamless-short-sleeve-unitard-in-black/205645812-1-black,a person in a black dress
381,Miss Selfridge seamless short sleeve unitard in khaki,,https://images.asos-media.com/products/miss-selfridge-seamless-short-sleeve-unitard-in-khaki/205645826-1-khaki,"a person in a jumpsuit, a person in a leotard"
382,Miss Selfridge seamless bralette cami top in black,,https://images.asos-media.com/products/miss-selfridge-seamless-bralette-cami-top-in-black/205646147-1-black,"a person posing for a picture, a person posing for a picture, a close up of a person's waist, a close up of a person's chest"
383,ASOS Weekend Collective sweatpants with brown round logo in oatmeal - part of a set,,https://images.asos-media.com/products/asos-weekend-collective-sweatpants-with-brown-round-logo-in-oatmeal-part-of-a-set/205658149-1-oatmealmarl,"a person in white tracksuit, a person in white tracksuit"
384,COLLUSION relaxed wide leg tailored pants in stone,,https://images.asos-media.com/products/collusion-relaxed-wide-leg-tailored-pants-in-stone/205664614-1-stone,a close-up of a person's body
385,Topshop Petite denim comfort stretch shorts in bleach,,https://images.asos-media.com/products/topshop-petite-denim-comfort-stretch-shorts-in-bleach/205676429-1-vintageblue,"a person posing for a picture, a person posing for a picture"
386,Topshop ruched waistband full hem maxi skirt in white,,https://images.asos-media.com/products/topshop-ruched-waistband-full-hem-maxi-skirt-in-white/205696789-1-white,"a person in a white skirt, a person wearing a white skirt, a person's elbow and arm"
387,Topshop ruche waistband full hem midi skirt in olive,,https://images.asos-media.com/products/topshop-ruche-waistband-full-hem-midi-skirt-in-olive/205696997-1-olive,a person wearing a long brown skirt
388,Topshop broderie paneled disjointed knee length skirt in white,,https://images.asos-media.com/products/topshop-broderie-paneled-disjointed-knee-length-skirt-in-white/205697021-1-white,"a person in a white dress, a close up of a shoe"
389,Topshop stripe sarong with buckle in green,,https://images.asos-media.com/products/topshop-stripe-sarong-with-buckle-in-green/205697049-1-green,"a close-up of a person's hand, a close-up of a person's skirt"
390,Bailey Rose drop waist 90s mini dress in black lace,,https://images.asos-media.com/products/bailey-rose-drop-waist-90s-mini-dress-in-black-lace/205721092-1-black,"a person in a black dress holding a purse, a person in a black dress, a person in a black dress"
391,Bailey Rose micro denim mini skirt with Y2K detail,,https://images.asos-media.com/products/bailey-rose-micro-denim-mini-skirt-with-y2k-detail/205721118-1-denim,a close up of a person's thigh
392,Bailey Rose 90s satin cami mini dress with contrast lace,,https://images.asos-media.com/products/bailey-rose-90s-satin-cami-mini-dress-with-contrast-lace/205721163-1-chocolate,"a person in a brown dress, a person wearing a brown dress"
393,Topshop lace trim insert tie up vest in black,,https://images.asos-media.com/products/topshop-lace-trim-insert-tie-up-vest-in-black/205733307-1-black,"a person in a black shirt, a person in a black dress, a person wearing a black dress, a close up of a person's waist, a person with long hair"
394,ASOS Weekend Collective baggy fit jeans in mid blue wash,,https://images.asos-media.com/products/asos-weekend-collective-baggy-fit-jeans-in-mid-blue-wash/205736729-1-midbluewash,a person wearing a white shirt
395,ASOS DESIGN washed oversized tank with drop arm hole in washed sage,,https://images.asos-media.com/products/asos-design-washed-oversized-tank-with-drop-arm-hole-in-washed-sage/205737215-1-washedkhaki,"a person in a green shirt and white cap, a person in a tank top, a person wearing a white skirt, a person wearing a white hat, a person in a green shirt, a person wearing a white hat"
396,ASOS DESIGN textured cotton shirred waist lace insert rara skirt in white,,https://images.asos-media.com/products/asos-design-textured-cotton-shirred-waist-lace-insert-rara-skirt-in-white/205745167-1-white,"a person in a white dress, a person in a white dress"
397,ASOS DESIGN textured cotton shirred waist lace insert rara skirt in blue,,https://images.asos-media.com/products/asos-design-textured-cotton-shirred-waist-lace-insert-rara-skirt-in-blue/205745178-1-powderblue,a close-up of a pregnant person
398,JJXX linen blend long sleeve shirt in beige,,https://images.asos-media.com/products/jjxx-linen-blend-long-sleeve-shirt-in-beige/205749794-1-cement,"a person with curly hair, a person with curly hair wearing a white shirt, a person with long curly hair, a person wearing grey pants"
399,ASOS DESIGN Curve seamed maxi tennis sundress in black,,https://images.asos-media.com/products/asos-design-curve-seamed-maxi-tennis-sundress-in-black/205752842-1-black,"a person in a black dress, a person in a black dress"
400,ASOS DESIGN Curve seamed maxi tennis sundress in khaki,,https://images.asos-media.com/products/asos-design-curve-seamed-maxi-tennis-sundress-in-khaki/205752851-1-khaki,"a person in a green dress, a person in a green dress"
401,Maya Premium embroidery cami maxi dress in blue floral,,https://images.asos-media.com/products/maya-premium-embroidery-cami-maxi-dress-in-blue-floral/205753069-1-blue,a person in a white dress
402,Miss Selfridge 2 pack lace trim rib cami top in white and gray heather,,https://images.asos-media.com/products/miss-selfridge-2-pack-lace-trim-rib-cami-top-in-white-and-gray-heather/205753828-1-whiteandgreymarl,"a person in a white tank top, a person wearing a white tank top, a close-up of a person's body, a close-up of a person's chest"
403,ASOS DESIGN racer neck crosshatch linen jumpsuit in dusty rose,,https://images.asos-media.com/products/asos-design-racer-neck-crosshatch-linen-jumpsuit-in-dusty-rose/205754208-1-dustyrose,"a person in a pink jumpsuit, a person wearing a pink jumpsuit"
404,Miss Selfridge low rise maxi skirt in gray heather,,https://images.asos-media.com/products/miss-selfridge-low-rise-maxi-skirt-in-gray-heather/205755910-1-greymarl,"a person in a white dress, a close up of a shoe"
405,Miss Selfridge low rise deep fold over waistband flare legging in gray heather,,https://images.asos-media.com/products/miss-selfridge-low-rise-deep-fold-over-waistband-flare-legging-in-gray-heather/205756063-1-greymarl,"a person wearing white pants, a person wearing white pants"
406,COLLUSION denim cut off mini skirt in washed black,,https://images.asos-media.com/products/collusion-denim-cut-off-mini-skirt-in-washed-black/205767039-1-blackwash,"a person in a skirt and boots, a person wearing a skirt and heels, a close up of a person's skirt, a pair of black boots"
407,ASOS DESIGN scoop neck wide leg jumpsuit in mauve,,https://images.asos-media.com/products/asos-design-scoop-neck-wide-leg-jumpsuit-in-mauve/205771216-1-mauve,"a person in a pink jumpsuit, a person in a pink jumpsuit"
408,ASOS DESIGN pleated square neck wide leg jumpsuit in burnt orange,,https://images.asos-media.com/products/asos-design-pleated-square-neck-wide-leg-jumpsuit-in-burnt-orange/205771456-1-burntorange,"a person in a jumpsuit holding a bag, a person wearing a red jumpsuit, a bag with a red bottle in it, a person holding a straw bag"
409,COLLUSION Plus beach linen look straight leg boxer pants in black,,https://images.asos-media.com/products/collusion-plus-beach-linen-look-straight-leg-boxer-pants-in-black/205792573-1-black,"a person in black outfit, a person in black outfit, a close up of a paper towel, a person with long blonde hair"
