id,name,description,imageUrl,keywordDescriptions
552,Pieces cargo boilersuit in stone,,https://images.asos-media.com/products/pieces-cargo-boilersuit-in-stone/206400075-1-stone,"a person in a white jumpsuit, a person in a white jumpsuit"
553,Pieces scoop neck maxi dress in black,,https://images.asos-media.com/products/pieces-scoop-neck-maxi-dress-in-black/206400205-1-black,a person in a black dress holding a white bag
554,Pieces woven mini skirt with contrast stitching in black,,https://images.asos-media.com/products/pieces-woven-mini-skirt-with-contrast-stitching-in-black/206400334-1-black,a close up of a shoe
555,Pieces scoop neck maxi dress in green,,https://images.asos-media.com/products/pieces-scoop-neck-maxi-dress-in-green/206400368-1-green,"a person in a long dress, a person wearing a dress, a person with long hair"
556,Pieces towelling beach shorts in orange,,https://images.asos-media.com/products/pieces-towelling-beach-shorts-in-orange/206400403-1-orange,"a person in yellow shorts and a white shirt, a person in shorts and a purse, a person wearing yellow shorts"
557,Pieces frill cami maxi dress in cream orange print,,https://images.asos-media.com/products/pieces-frill-cami-maxi-dress-in-cream-orange-print/206400435-1-orangeprint,a person in a dress
558,Pieces Petite frill cami maxi dress in blue ditsy floral,,https://images.asos-media.com/products/pieces-petite-frill-cami-maxi-dress-in-blue-ditsy-floral/206400735-1-blueditsy,"a person in a blue dress, a close-up of a person's body"
559,Pieces Tall frill bottom maxi dress in khaki,,https://images.asos-media.com/products/pieces-tall-frill-bottom-maxi-dress-in-khaki/206400812-1-khaki,"a person in a green dress, a person in a green dress, a close up of a person's face"
560,ASOS DESIGN satin tuck detail maxi dress with ruched detail in red,,https://images.asos-media.com/products/asos-design-satin-tuck-detail-maxi-dress-with-ruched-detail-in-red/206419712-1-red,"a person in a long dress, a person in a long dress, a person with long hair"
561,Object textured buttondown mini dress in off white,,https://images.asos-media.com/products/object-textured-buttondown-mini-dress-in-off-white/206423687-1-whitesand,a person in a white dress
562,Object wide leg pants in tea green,,https://images.asos-media.com/products/object-wide-leg-pants-in-tea-green/206423692-1-tea,a person in a white shirt
563,Object stretch jersey midi skirt with twist detail in off white,,https://images.asos-media.com/products/object-stretch-jersey-midi-skirt-with-twist-detail-in-off-white/206423696-1-whitesand,"a person in a white dress, a person wearing a white skirt"
564,Object fine knit open tie side tank top in tea green stripe,,https://images.asos-media.com/products/object-fine-knit-open-tie-side-tank-top-in-tea-green-stripe/206423774-1-tea,a close up of a person's arm
565,ASOS DESIGN knit beach shorts in blue & cream - part of a set,,https://images.asos-media.com/products/asos-design-knit-beach-shorts-in-blue-cream-part-of-a-set/206436933-1-bluecream,a close up of a bag
566,ASOS DESIGN knit beach shirt in blue & cream - part of a set,,https://images.asos-media.com/products/asos-design-knit-beach-shirt-in-blue-cream-part-of-a-set/206436949-1-bluecream,"a person in a blue and white outfit, a person wearing a blue and white striped shirt and shorts, a person with long hair wearing a white and blue sweater"
567,ASOS DESIGN micro jersey shorts in black,,https://images.asos-media.com/products/asos-design-micro-jersey-shorts-in-black/206460264-1-black,a person wearing a black shirt
568,ASOS DESIGN U Scoop mini dress in blue panelled stripe,,https://images.asos-media.com/products/asos-design-u-scoop-mini-dress-in-blue-panelled-stripe/206473218-1-multistripe,"a person in a striped dress, a person in a striped dress"
569,ASOS DESIGN second skin short sleeve scoop back midi dress in brown,,https://images.asos-media.com/products/asos-design-second-skin-short-sleeve-scoop-back-midi-dress-in-brown/206485200-1-chocolate,"a person in a brown dress, a person with long black hair"
570,Vero Moda strappy maxi dress in poppy red,,https://images.asos-media.com/products/vero-moda-strappy-maxi-dress-in-poppy-red/206517240-1-red,a person in a pink dress
571,Bershka textured cowl neck cut out mini dress in ecru,,https://images.asos-media.com/products/bershka-textured-cowl-neck-cut-out-mini-dress-in-ecru/206522738-1-neutral,a person in a white dress
572,Bershka poplin volume mini skirt in white,,https://images.asos-media.com/products/bershka-poplin-volume-mini-skirt-in-white/206522926-1-white,"a person in a white skirt, a close-up of a person holding a pink bag"
573,Bershka strappy straight neck cami top in leopard print,,https://images.asos-media.com/products/bershka-strappy-straight-neck-cami-top-in-leopard-print/206522985-1-multi,a close up of a person's body
574,Bershka ribbed strappy mini dress in pink,,https://images.asos-media.com/products/bershka-ribbed-strappy-mini-dress-in-pink/206523062-1-pink,"a person in a pink dress, a person in a pink dress"
575,Bershka thin strap bow detail bodycon maxi dress in pink,,https://images.asos-media.com/products/bershka-thin-strap-bow-detail-bodycon-maxi-dress-in-pink/206523131-1-pink,"a person in a pink dress, a person in a pink dress, a close-up of a person's face"
576,Bershka lettuce edge bandeau mini dress in khaki,,https://images.asos-media.com/products/bershka-lettuce-edge-bandeau-mini-dress-in-khaki/206523217-1-green,"a person in a dress, a person in a dress, a person with dark hair, a person in a brown dress"
577,Bershka low rise bootcut jeans in light blue dirty wash,,https://images.asos-media.com/products/bershka-low-rise-bootcut-jeans-in-light-blue-dirty-wash/206523242-1-blue,"a close-up of a person's legs, a close up of a bag"
578,Object wide leg fluid pants in snake print - part of a set,,https://images.asos-media.com/products/object-wide-leg-fluid-pants-in-snake-print-part-of-a-set/206543380-1-ravenaop,a close up of a giraffe
579,ASOS DESIGN high low hem cut out dress with twist strap in black,,https://images.asos-media.com/products/asos-design-high-low-hem-cut-out-dress-with-twist-strap-in-black/206589194-1-black,"a person in a black dress, a person in a black dress"
580,Stradivarius boat neck top with ruched detail in khaki,,https://images.asos-media.com/products/stradivarius-boat-neck-top-with-ruched-detail-in-khaki/206613867-1-khaki,"a person in a tank top and jeans, a person in a grey tank top, a close up of a person's waist, a person in a grey dress, a person with dark hair"
581,Bershka textured halterneck knit maxi dress in orange,,https://images.asos-media.com/products/bershka-textured-halterneck-knit-maxi-dress-in-orange/206663958-1-orange,a person in a yellow dress
582,ASOS DESIGN cotton poplin smock dress in red,,https://images.asos-media.com/products/asos-design-cotton-poplin-smock-dress-in-red/206683639-1-red,"a person in a red dress, a person in a red dress"
583,ASOS DESIGN wide leg cotton poplin pants in gingham,,https://images.asos-media.com/products/asos-design-wide-leg-cotton-poplin-pants-in-gingham/206683648-1-gingham,"a person wearing a checkered pants, a black and white checked pants, a person holding her hand in his pocket, a white surface with a black and white background"
584,ASOS DESIGN gingham mini skirt,,https://images.asos-media.com/products/asos-design-gingham-mini-skirt/206683669-1-gingham,"a person in a white shirt and black and white skirt, a person wearing a white shirt and black and white checkered skirt, a close up of a person's hand, a person wearing a skirt"
585,ASOS DESIGN shirred micro shorts with lace trim in off white,,https://images.asos-media.com/products/asos-design-shirred-micro-shorts-with-lace-trim-in-off-white/206704632-1-ecru,a pair of black boots
586,Bershka racer neck top in chocolate and beige print,,https://images.asos-media.com/products/bershka-racer-neck-top-in-chocolate-and-beige-print/206715720-1-multi,a person wearing a white skirt
587,Pull&Bear tailored mini skirt with belted wrap detail in blue,,https://images.asos-media.com/products/pullbear-tailored-mini-skirt-with-belted-wrap-detail-in-blue/206718177-1-blue,"a person wearing a white skirt, a person wearing a skirt, a close up of a person's hand"
588,ASOS DESIGN slash neck t-shirt with contrast binding in white,,https://images.asos-media.com/products/asos-design-slash-neck-t-shirt-with-contrast-binding-in-white/206746367-1-ivory,a person wearing a white shirt
589,Miss Selfridge scoop neck sleeveless wide leg jumpsuit in black,,https://images.asos-media.com/products/miss-selfridge-scoop-neck-sleeveless-wide-leg-jumpsuit-in-black/206748151-1-black,"a person in black jumpsuit holding a purse, a person in black jumpsuit holding a brown bag, a close up of a roll of fabric, a person with dark hair"
590,Reclaimed Vintage mesh top with shoulder detail in leopard print,,https://images.asos-media.com/products/reclaimed-vintage-mesh-top-with-shoulder-detail-in-leopard-print/206750038-1-multi,a person wearing a necklace
591,Miss Selfridge red pointelle micro shorts,,https://images.asos-media.com/products/miss-selfridge-red-pointelle-micro-shorts/206757159-1-red,"a person in a red outfit, a person in red shorts, a close up of a person's feet"
592,Miss Selfridge red pointelle milkmaid top,,https://images.asos-media.com/products/miss-selfridge-red-pointelle-milkmaid-top/206757169-1-red,"a person in a red outfit, a person in a red outfit, a person with long hair"
593,COLLUSION rib tank top maxi dress in gray,,https://images.asos-media.com/products/collusion-rib-tank-top-maxi-dress-in-gray/206769805-1-grey,"a person in a grey dress, a person in a grey dress"
594,Reclaimed Vintage slit front tie-up top in white poplin,,https://images.asos-media.com/products/reclaimed-vintage-slit-front-tie-up-top-in-white-poplin/206782861-1-white,a close up of a person's arm
595,COLLUSION slash neck tank top with ruffle hem in lime,,https://images.asos-media.com/products/collusion-slash-neck-tank-top-with-ruffle-hem-in-lime/206785245-1-lightgreen,"a person in a green top, a person in a green shirt, a person wearing a green dress, a person wearing blue jeans, a person with long hair wearing a yellow shirt"
596,COLLUSION shrunken T-shirt with V-neck and logo in green,,https://images.asos-media.com/products/collusion-shrunken-t-shirt-with-v-neck-and-logo-in-green/206787215-1-darkgreen,"a person wearing a green shirt, a close up of a person's waist"
597,COLLUSION baby tee with contrast detail and logo in white and red,,https://images.asos-media.com/products/collusion-baby-tee-with-contrast-detail-and-logo-in-white-and-red/206787253-1-red,a person wearing a white and orange shirt
598,Reclaimed Vintage baby T-shirt with cowboy graphics in white,,https://images.asos-media.com/products/reclaimed-vintage-baby-t-shirt-with-cowboy-graphics-in-white/206791769-1-white,"a person posing for a picture, a person posing for a picture, a person with blonde hair, a close up of a red belt, a close up of a sticker"
599,Reclaimed Vintage oversized T-shirt with cowboy hats in black,,https://images.asos-media.com/products/reclaimed-vintage-oversized-t-shirt-with-cowboy-hats-in-black/206791808-1-black,"a person wearing a black shirt, a person wearing a black shirt with a picture of hats on it, a group of hats on a black background, a person with blonde hair wearing a necklace"
600,Topshop ruched waistband full hem midi skirt in black,,https://images.asos-media.com/products/topshop-ruched-waistband-full-hem-midi-skirt-in-black/205697046-1-black,"a person in a long skirt and a white shirt, a person in a long black skirt and white shirt, a person in a white shirt, a close up of a jersey"
601,Reclaimed Vintage sleeveless jumpsuit in green floral,,https://images.asos-media.com/products/reclaimed-vintage-sleeveless-jumpsuit-in-green-floral/205646626-1-greenfloral,a person wearing a floral jumpsuit
602,Miss Selfridge picot trim bias maxi skirt in multicolor floral,,https://images.asos-media.com/products/miss-selfridge-picot-trim-bias-maxi-skirt-in-multicolor-floral/205768872-1-multi,a person wearing a floral skirt
603,Hope & Ivy off shoulder maxi dress with shirred detail in bright floral,,https://images.asos-media.com/products/hope-ivy-off-shoulder-maxi-dress-with-shirred-detail-in-bright-floral/205924716-1-multi,a person in a floral dress
604,Hope & Ivy high neck maxi dress with thigh split in khaki floral,,https://images.asos-media.com/products/hope-ivy-high-neck-maxi-dress-with-thigh-split-in-khaki-floral/205924557-1-multi,"a person in a dress, a person wearing a floral dress"
